,kms_driven,owner,age,power,brand
2806,96611.0,First Owner,4.0,150.0,Bajaj
2807,38500.0,First Owner,7.0,220.0,Bajaj
2808,12000.0,First Owner,3.0,125.0,Hero
2809,25000.0,First Owner,4.0,220.0,Bajaj
2810,32000.0,First Owner,7.0,150.0,Yamaha
2811,52667.0,First Owner,8.0,150.0,Yamaha
2812,30000.0,First Owner,9.0,500.0,Royal Enfield
2813,18500.0,First Owner,5.0,390.0,KTM
2814,20783.0,First Owner,5.0,350.0,Royal Enfield
2815,47489.0,First Owner,5.0,150.0,Yamaha
2816,1174.0,Second Owner,3.0,750.0,Harley-Davidson
2817,34000.0,First Owner,8.0,350.0,Royal Enfield
2818,9500.0,First Owner,4.0,390.0,KTM
2819,15000.0,First Owner,5.0,125.0,Hero
2820,18934.0,First Owner,6.0,160.0,TVS
2821,8500.0,First Owner,5.0,220.0,Bajaj
2822,72901.0,First Owner,16.0,125.0,Bajaj
2823,45217.0,Second Owner,7.0,220.0,Bajaj
2824,30000.0,First Owner,6.0,150.0,Bajaj
2825,481.0,First Owner,3.0,150.0,Suzuki
2826,16000.0,First Owner,7.0,220.0,Bajaj
2827,50000.0,Second Owner,8.0,200.0,Bajaj
2828,6193.0,First Owner,6.0,220.0,Bajaj
2829,30000.0,First Owner,7.0,500.0,Royal Enfield
2830,5921.0,First Owner,6.0,500.0,Royal Enfield
2832,20000.0,First Owner,9.0,220.0,Bajaj
2833,9355.0,First Owner,4.0,150.0,Yamaha
2834,5645.0,First Owner,4.0,350.0,Royal Enfield
2835,16439.0,Second Owner,6.0,350.0,Royal Enfield
2836,15888.0,First Owner,5.0,500.0,Royal Enfield
2838,1958.0,First Owner,2.0,220.0,Bajaj
2839,50000.0,First Owner,8.0,150.0,Yamaha
2840,25651.0,First Owner,10.0,220.0,Bajaj
2841,7004.0,First Owner,5.0,100.0,Bajaj
2842,16000.0,First Owner,6.0,220.0,Bajaj
2843,35000.0,First Owner,13.0,150.0,Bajaj
2844,3800.0,First Owner,6.0,200.0,KTM
2845,11500.0,First Owner,5.0,160.0,Honda
2846,27623.0,First Owner,5.0,350.0,Royal Enfield
2847,20919.0,First Owner,6.0,220.0,Bajaj
2848,11600.0,First Owner,7.0,350.0,Royal Enfield
2849,25000.0,First Owner,6.0,220.0,Bajaj
2850,45000.0,First Owner,10.0,150.0,Bajaj
2851,8740.0,First Owner,6.0,150.0,Honda
2858,16000.0,First Owner,3.0,150.0,Bajaj
2859,33000.0,First Owner,11.0,160.0,TVS
2860,60000.0,First Owner,4.0,350.0,Royal Enfield
2861,17400.0,First Owner,6.0,160.0,Honda
2862,22000.0,First Owner,7.0,350.0,Royal Enfield
2863,50000.0,First Owner,12.0,150.0,Bajaj
2864,12827.0,First Owner,4.0,500.0,Royal Enfield
2865,15256.0,First Owner,3.0,350.0,Royal Enfield
2866,60000.0,Second Owner,12.0,180.0,Bajaj
2867,27000.0,First Owner,18.0,150.0,Bajaj
2868,34378.0,First Owner,7.0,135.0,Bajaj
2869,47543.0,First Owner,8.0,125.0,Bajaj
2870,41012.0,First Owner,10.0,150.0,Bajaj
2871,11000.0,First Owner,5.0,650.0,Kawasaki
2872,15148.0,First Owner,4.0,350.0,Royal Enfield
2876,48500.0,First Owner,11.0,150.0,Yamaha
2877,41004.0,First Owner,11.0,150.0,Yamaha
2878,17505.0,Second Owner,10.0,150.0,Yamaha
2879,10500.0,First Owner,6.0,250.0,Hyosung
2881,1900.0,First Owner,4.0,390.0,KTM
2882,39858.0,First Owner,11.0,150.0,Bajaj
2883,32489.0,First Owner,7.0,125.0,Honda
2884,27240.0,Second Owner,7.0,390.0,KTM
2885,17644.0,First Owner,8.0,125.0,Honda
2886,12917.0,First Owner,3.0,160.0,TVS
2888,17853.0,First Owner,8.0,100.0,Hero
2889,24510.0,First Owner,5.0,100.0,Bajaj
2890,21000.0,First Owner,14.0,125.0,Bajaj
2891,73281.0,First Owner,3.0,150.0,Suzuki
2892,26886.0,First Owner,10.0,100.0,Hero
2893,32042.0,First Owner,10.0,125.0,Bajaj
2894,15671.0,First Owner,5.0,150.0,Honda
2895,14364.0,First Owner,8.0,100.0,Hero
2896,2701.0,First Owner,4.0,500.0,Royal Enfield
2897,10489.0,First Owner,5.0,125.0,Honda
2898,2503.0,First Owner,4.0,350.0,Royal Enfield
2899,16600.0,First Owner,5.0,150.0,Suzuki
2901,36000.0,First Owner,6.0,100.0,Hero
2903,10400.0,First Owner,4.0,350.0,Royal Enfield
2904,25000.0,First Owner,8.0,100.0,Hero
2905,25000.0,First Owner,9.0,100.0,Hero
2906,3174.0,First Owner,4.0,1200.0,Ducati
2907,35866.0,First Owner,5.0,160.0,Honda
2908,27110.0,First Owner,7.0,100.0,Hero
2909,19274.0,Second Owner,2.0,150.0,Yamaha
2910,14500.0,First Owner,4.0,390.0,KTM
2911,52902.0,First Owner,13.0,135.0,Bajaj
2912,17000.0,Third Owner,5.0,150.0,Bajaj
2915,25388.0,First Owner,11.0,220.0,Bajaj
2916,17500.0,Second Owner,6.0,350.0,Royal Enfield
2917,10111.0,First Owner,3.0,350.0,Royal Enfield
2918,8901.0,First Owner,4.0,350.0,Royal Enfield
2919,9053.0,First Owner,4.0,350.0,Royal Enfield
2920,26276.0,First Owner,11.0,100.0,Hero
2921,6625.0,First Owner,4.0,200.0,Bajaj
2922,12000.0,First Owner,6.0,100.0,Hero
2924,39000.0,First Owner,7.0,150.0,Bajaj
2927,23000.0,First Owner,10.0,180.0,Bajaj
2928,23905.0,First Owner,7.0,125.0,Honda
2929,1380.0,First Owner,2.0,410.0,Royal Enfield
2930,26533.0,First Owner,5.0,100.0,Bajaj
2931,13141.0,First Owner,4.0,160.0,Honda
2932,43596.0,First Owner,11.0,150.0,Bajaj
2933,37000.0,First Owner,7.0,150.0,Honda
2934,2539.0,First Owner,7.0,500.0,Royal Enfield
2938,24657.0,First Owner,12.0,125.0,Honda
2939,102892.0,First Owner,8.0,100.0,Bajaj
2940,14459.0,First Owner,5.0,100.0,Bajaj
2941,41292.0,First Owner,6.0,200.0,Bajaj
2942,27000.0,First Owner,16.0,100.0,Bajaj
2943,14159.0,First Owner,8.0,350.0,Royal Enfield
2944,24310.0,First Owner,7.0,125.0,Honda
2945,22398.0,First Owner,5.0,100.0,Bajaj
2946,65000.0,First Owner,10.0,150.0,Bajaj
2947,19300.0,Second Owner,4.0,150.0,Suzuki
2948,2000.0,First Owner,2.0,295.0,Jawa
2949,16000.0,First Owner,3.0,390.0,KTM
2950,36000.0,First Owner,4.0,350.0,Royal Enfield
2951,40718.0,First Owner,7.0,150.0,Yamaha
2952,1800.0,First Owner,2.0,100.0,Hero
2953,17000.0,First Owner,4.0,150.0,Suzuki
2955,7444.0,First Owner,3.0,150.0,Suzuki
2956,7093.0,First Owner,3.0,310.0,BMW
2957,14616.0,First Owner,3.0,100.0,Bajaj
2958,838.0,First Owner,3.0,160.0,TVS
2959,13500.0,First Owner,5.0,125.0,Bajaj
2960,24000.0,Second Owner,4.0,180.0,TVS
2962,13175.0,Second Owner,5.0,150.0,Yamaha
2963,18500.0,First Owner,5.0,200.0,Bajaj
2964,27700.0,First Owner,7.0,200.0,Bajaj
2965,8331.0,First Owner,3.0,160.0,Honda
2966,2055.0,First Owner,3.0,180.0,Bajaj
2967,4549.0,First Owner,2.0,125.0,KTM
2968,20363.0,First Owner,4.0,180.0,TVS
2969,35688.0,First Owner,6.0,180.0,TVS
2970,5095.0,First Owner,5.0,150.0,Bajaj
2971,6000.0,First Owner,2.0,125.0,KTM
2972,27700.0,First Owner,5.0,150.0,Suzuki
2973,10000.0,First Owner,14.0,100.0,Hero
2974,40000.0,First Owner,6.0,220.0,Bajaj
2975,59944.0,First Owner,8.0,180.0,Bajaj
2976,99890.0,First Owner,17.0,125.0,Bajaj
2977,38000.0,First Owner,10.0,135.0,Bajaj
2978,50000.0,Third Owner,43.0,350.0,Royal Enfield
2979,6100.0,First Owner,3.0,350.0,Royal Enfield
2980,85000.0,First Owner,43.0,350.0,Royal Enfield
2981,55268.0,First Owner,5.0,160.0,Honda
2982,8400.0,First Owner,2.0,350.0,Royal Enfield
2983,48000.0,First Owner,17.0,100.0,Bajaj
2984,19420.0,First Owner,10.0,100.0,Hero
2985,46555.0,First Owner,10.0,180.0,Bajaj
2986,22617.0,First Owner,9.0,150.0,Yamaha
2987,10181.0,First Owner,4.0,100.0,Bajaj
2988,10000.0,First Owner,4.0,200.0,KTM
2989,23564.0,First Owner,8.0,223.0,Hero
2990,10000.0,Second Owner,9.0,500.0,Royal Enfield
2991,15099.0,First Owner,9.0,100.0,Hero
2992,11237.0,First Owner,9.0,100.0,Hero
2993,24487.0,First Owner,4.0,150.0,Suzuki
2994,32641.0,First Owner,13.0,150.0,Honda
2995,7500.0,First Owner,4.0,200.0,KTM
2996,47000.0,First Owner,16.0,350.0,Royal Enfield
2997,4500.0,First Owner,5.0,149.0,Hero
2998,7500.0,First Owner,6.0,883.0,Harley-Davidson
2999,9392.0,Fourth Owner Or More,6.0,350.0,Royal Enfield
3000,12669.0,First Owner,4.0,125.0,Hero
3001,7421.0,First Owner,3.0,160.0,TVS
3002,32914.0,First Owner,5.0,100.0,Hero
3003,62433.0,Second Owner,7.0,100.0,Hero
3004,16286.0,First Owner,9.0,100.0,Hero
3005,29189.0,First Owner,4.0,135.0,Bajaj
3006,50732.0,First Owner,10.0,125.0,Bajaj
3007,1500.0,First Owner,4.0,1200.0,Triumph
3008,42149.0,First Owner,4.0,150.0,Bajaj
3009,14290.0,First Owner,5.0,410.0,Royal Enfield
3010,26500.0,Second Owner,7.0,180.0,TVS
3011,38000.0,First Owner,12.0,150.0,Yamaha
3012,34500.0,Second Owner,7.0,150.0,Yamaha
3013,16106.0,First Owner,3.0,110.0,Honda
3014,17942.0,First Owner,6.0,100.0,Hero
3015,2000.0,First Owner,4.0,350.0,Royal Enfield
3016,18000.0,First Owner,4.0,1000.0,BMW
3017,25000.0,First Owner,9.0,150.0,Yamaha
3018,20386.0,First Owner,9.0,100.0,Bajaj
3019,18791.0,First Owner,6.0,220.0,Bajaj
3020,17261.0,First Owner,3.0,125.0,Honda
3021,39125.0,First Owner,6.0,180.0,TVS
3022,30000.0,Second Owner,13.0,223.0,Hero
3023,60000.0,First Owner,8.0,200.0,KTM
3024,67000.0,First Owner,13.0,223.0,Hero
3025,23000.0,First Owner,3.0,100.0,Bajaj
3027,29000.0,First Owner,10.0,125.0,Bajaj
3028,19687.0,First Owner,10.0,125.0,Honda
3029,2309.0,First Owner,2.0,100.0,Hero
3030,11300.0,First Owner,5.0,200.0,KTM
3031,7500.0,First Owner,3.0,150.0,Bajaj
3032,44000.0,First Owner,13.0,125.0,Bajaj
3033,27454.0,First Owner,9.0,150.0,Yamaha
3034,13000.0,First Owner,4.0,350.0,Royal Enfield
3035,37000.0,First Owner,9.0,150.0,Honda
3036,36000.0,First Owner,6.0,180.0,TVS
3037,28757.0,First Owner,13.0,110.0,TVS
3038,46007.0,First Owner,13.0,223.0,Hero
3039,11278.0,First Owner,11.0,220.0,Bajaj
3040,18085.0,First Owner,7.0,125.0,Bajaj
3041,47057.0,First Owner,9.0,100.0,Bajaj
3042,74594.0,First Owner,11.0,100.0,Bajaj
3043,33075.0,Second Owner,8.0,220.0,Bajaj
3044,6500.0,Second Owner,7.0,125.0,Bajaj
3045,4633.0,First Owner,4.0,400.0,Bajaj
3046,48000.0,Second Owner,8.0,500.0,Royal Enfield
3047,12457.0,First Owner,3.0,110.0,Hero
3048,13290.0,First Owner,4.0,100.0,Bajaj
3053,14201.0,First Owner,5.0,350.0,Royal Enfield
3055,8800.0,First Owner,3.0,250.0,Yamaha
3056,10005.0,First Owner,5.0,110.0,Honda
3057,11000.0,First Owner,3.0,350.0,Royal Enfield
3058,33360.0,First Owner,5.0,410.0,Royal Enfield
3059,18454.0,First Owner,4.0,160.0,TVS
3060,49826.0,First Owner,13.0,100.0,Hero
3061,33907.0,First Owner,4.0,100.0,Bajaj
3062,23000.0,First Owner,4.0,250.0,Yamaha
3063,45000.0,First Owner,12.0,150.0,Hero
3064,65585.0,First Owner,11.0,110.0,Honda
3065,30378.0,First Owner,9.0,150.0,Yamaha
3066,31634.0,First Owner,8.0,150.0,Bajaj
3067,28000.0,First Owner,5.0,250.0,Honda
3068,12643.0,Second Owner,9.0,150.0,Yamaha
3069,21905.0,First Owner,9.0,160.0,TVS
3070,24000.0,First Owner,7.0,500.0,Royal Enfield
3071,893.0,First Owner,2.0,160.0,TVS
3072,13223.0,First Owner,12.0,1300.0,Suzuki
3073,20000.0,First Owner,9.0,100.0,Hero
3074,24451.0,First Owner,3.0,200.0,KTM
3075,38195.0,First Owner,7.0,150.0,Honda
3076,34409.0,First Owner,7.0,110.0,Mahindra
3077,68.0,First Owner,3.0,125.0,Honda
3078,18080.0,First Owner,5.0,100.0,Hero
3079,68717.0,First Owner,9.0,125.0,Hero
3080,44002.0,First Owner,5.0,100.0,Bajaj
3081,27877.0,First Owner,4.0,110.0,Hero
3082,12500.0,First Owner,6.0,220.0,Bajaj
3083,17272.0,First Owner,8.0,135.0,Bajaj
3084,8015.0,First Owner,2.0,500.0,Royal Enfield
3085,67569.0,First Owner,13.0,100.0,Hero
3086,32145.0,First Owner,5.0,125.0,Hero
3087,38755.0,First Owner,8.0,125.0,Hero
3088,29330.0,First Owner,6.0,180.0,Bajaj
3089,1264.0,First Owner,2.0,500.0,Royal Enfield
3090,38327.0,First Owner,4.0,125.0,Bajaj
3091,12696.0,First Owner,4.0,100.0,Bajaj
3092,20683.0,First Owner,5.0,125.0,Honda
3093,23000.0,First Owner,3.0,350.0,Royal Enfield
3094,19510.0,First Owner,9.0,135.0,Bajaj
3095,16000.0,First Owner,4.0,675.0,Triumph
3096,2500.0,First Owner,2.0,200.0,KTM
3097,17000.0,First Owner,5.0,535.0,Royal Enfield
3098,2600.0,First Owner,2.0,250.0,KTM
3099,13290.0,First Owner,9.0,100.0,Hero
3100,23553.0,Second Owner,6.0,150.0,Bajaj
3101,1850.0,First Owner,2.0,110.0,Bajaj
3102,90393.0,First Owner,10.0,180.0,Bajaj
3103,13551.0,First Owner,13.0,125.0,Hero
3104,32997.0,First Owner,11.0,100.0,Bajaj
3106,12992.0,First Owner,3.0,100.0,Bajaj
3121,72302.0,First Owner,15.0,110.0,TVS
3122,6652.0,First Owner,4.0,150.0,Bajaj
3123,13191.0,Second Owner,8.0,150.0,Yamaha
3124,39000.0,First Owner,6.0,350.0,Royal Enfield
3125,8600.0,First Owner,4.0,220.0,Bajaj
3126,15000.0,First Owner,5.0,220.0,Bajaj
3127,14000.0,First Owner,5.0,410.0,Royal Enfield
3128,59589.0,First Owner,6.0,150.0,Honda
3129,50000.0,First Owner,10.0,125.0,Honda
3130,14978.0,First Owner,9.0,100.0,Hero
3131,19000.0,First Owner,8.0,100.0,Hero
3132,12131.0,First Owner,3.0,160.0,TVS
3133,34859.0,First Owner,3.0,100.0,Bajaj
3134,12000.0,First Owner,2.0,100.0,Bajaj
3135,26701.0,First Owner,5.0,150.0,Bajaj
3138,7500.0,Second Owner,4.0,900.0,Triumph
3139,43900.0,First Owner,7.0,150.0,Suzuki
3140,12500.0,First Owner,4.0,125.0,Hero
3141,11226.0,First Owner,5.0,220.0,Bajaj
3142,18067.0,First Owner,7.0,100.0,Hero
3144,30000.0,First Owner,14.0,150.0,Bajaj
3145,23500.0,First Owner,6.0,500.0,Royal Enfield
3146,18300.0,First Owner,9.0,110.0,Hero
3147,30000.0,Second Owner,7.0,150.0,Bajaj
3148,27836.0,First Owner,4.0,150.0,Bajaj
3149,80353.0,Second Owner,10.0,220.0,Bajaj
3150,48754.0,First Owner,9.0,100.0,Bajaj
3151,15071.0,First Owner,4.0,150.0,Bajaj
3152,38000.0,First Owner,4.0,160.0,Honda
3153,7900.0,First Owner,12.0,125.0,Honda
3154,9430.0,First Owner,5.0,150.0,Bajaj
3158,15910.0,First Owner,7.0,150.0,Yamaha
3160,8000.0,First Owner,5.0,390.0,KTM
3161,35000.0,First Owner,10.0,220.0,Bajaj
3162,39000.0,First Owner,5.0,220.0,Bajaj
3163,23000.0,First Owner,7.0,220.0,Bajaj
3164,9000.0,First Owner,3.0,150.0,Suzuki
3165,5000.0,First Owner,5.0,200.0,Bajaj
3166,1189.0,First Owner,2.0,350.0,Royal Enfield
3167,23085.0,First Owner,7.0,390.0,KTM
3168,39000.0,First Owner,10.0,150.0,Bajaj
3169,100000.0,First Owner,19.0,350.0,Royal Enfield
3170,26400.0,First Owner,8.0,390.0,KTM
3171,5493.0,First Owner,2.0,150.0,Suzuki
3172,17545.0,First Owner,3.0,150.0,Suzuki
3173,16000.0,First Owner,5.0,220.0,Bajaj
3174,51875.0,First Owner,9.0,160.0,TVS
3175,7000.0,First Owner,2.0,160.0,Bajaj
3176,79000.0,First Owner,11.0,125.0,Hero
3177,34000.0,First Owner,9.0,200.0,Bajaj
3178,52198.0,First Owner,2.0,160.0,TVS
3180,27200.0,First Owner,11.0,150.0,Honda
3181,50000.0,First Owner,5.0,100.0,Bajaj
3182,11766.0,First Owner,8.0,350.0,Royal Enfield
3183,9500.0,First Owner,7.0,220.0,Bajaj
3184,18374.0,Second Owner,5.0,160.0,Honda
3185,19000.0,First Owner,7.0,100.0,Hero
3186,10784.0,Second Owner,5.0,150.0,Yamaha
3187,51000.0,First Owner,8.0,125.0,Bajaj
3188,22310.0,First Owner,11.0,125.0,Honda
3189,16000.0,First Owner,6.0,500.0,Royal Enfield
3190,10000.0,First Owner,4.0,500.0,Royal Enfield
3191,1550.0,First Owner,2.0,797.0,Ducati
3199,52000.0,First Owner,15.0,180.0,Bajaj
3214,27391.0,First Owner,9.0,180.0,Bajaj
3215,18002.0,First Owner,15.0,150.0,Bajaj
3216,22047.0,First Owner,7.0,180.0,Bajaj
3217,6465.0,First Owner,9.0,350.0,Royal Enfield
3218,15184.0,First Owner,5.0,390.0,KTM
3219,13193.0,First Owner,5.0,390.0,KTM
3220,27000.0,First Owner,6.0,390.0,KTM
3223,3500.0,First Owner,6.0,200.0,Bajaj
3224,52000.0,First Owner,15.0,100.0,Hero
3225,2872.0,First Owner,9.0,150.0,Honda
3226,15000.0,First Owner,5.0,110.0,Hero
3227,10956.0,First Owner,3.0,250.0,Honda
3228,17874.0,First Owner,6.0,125.0,Hero
3229,31634.0,First Owner,6.0,150.0,Bajaj
3231,6042.0,First Owner,5.0,150.0,Bajaj
3232,17000.0,First Owner,6.0,150.0,Bajaj
3233,25212.0,First Owner,6.0,350.0,Royal Enfield
3234,4831.0,First Owner,3.0,200.0,Bajaj
3235,21171.0,First Owner,5.0,110.0,TVS
3236,12737.0,First Owner,4.0,100.0,Hero
3237,13219.0,First Owner,9.0,160.0,TVS
3238,23719.0,First Owner,14.0,135.0,Bajaj
3239,13820.0,First Owner,7.0,100.0,Hero
3242,8000.0,First Owner,3.0,302.0,Benelli
3243,24000.0,First Owner,12.0,350.0,Royal Enfield
3251,8094.0,First Owner,3.0,410.0,Royal Enfield
3252,6150.0,First Owner,3.0,150.0,Bajaj
3253,17187.0,First Owner,5.0,200.0,Bajaj
3254,39301.0,First Owner,5.0,350.0,Royal Enfield
3255,7300.0,First Owner,3.0,350.0,Royal Enfield
3256,67987.0,Second Owner,5.0,150.0,Hero
3257,14244.0,First Owner,7.0,100.0,Hero
3258,25000.0,First Owner,7.0,390.0,KTM
3260,9200.0,First Owner,5.0,180.0,Bajaj
3261,918.0,First Owner,4.0,220.0,Bajaj
3262,5000.0,First Owner,2.0,125.0,KTM
3263,38499.0,Second Owner,11.0,100.0,Hero
3264,38000.0,First Owner,15.0,180.0,Bajaj
3270,19000.0,First Owner,8.0,100.0,Bajaj
3271,9000.0,First Owner,7.0,500.0,Royal Enfield
3272,30000.0,First Owner,9.0,220.0,Bajaj
3273,11000.0,First Owner,7.0,150.0,Yamaha
3274,16000.0,Second Owner,6.0,200.0,Bajaj
3275,19500.0,First Owner,6.0,500.0,Royal Enfield
3276,4000.0,First Owner,4.0,150.0,Bajaj
3277,25000.0,First Owner,7.0,100.0,Hero
3279,3195.0,First Owner,4.0,250.0,Yamaha
3280,18000.0,Second Owner,9.0,100.0,Hero
3281,9767.0,First Owner,7.0,350.0,Royal Enfield
3282,9100.0,First Owner,8.0,350.0,Royal Enfield
3283,55000.0,First Owner,9.0,220.0,Bajaj
3284,15000.0,First Owner,8.0,350.0,Royal Enfield
3286,11500.0,First Owner,4.0,200.0,Bajaj
3287,8800.0,First Owner,11.0,150.0,Yamaha
3289,12972.0,First Owner,7.0,100.0,Hero
3290,14494.0,First Owner,6.0,110.0,Hero
3298,1745.0,First Owner,2.0,100.0,Hero
3299,7800.0,First Owner,5.0,250.0,Benelli
3300,20000.0,First Owner,5.0,500.0,Royal Enfield
3301,17857.0,First Owner,6.0,100.0,Hero
3302,60000.0,First Owner,13.0,150.0,Bajaj
3303,13723.0,Second Owner,10.0,100.0,Hero
3304,12288.0,First Owner,3.0,350.0,Royal Enfield
3305,27500.0,First Owner,5.0,220.0,Bajaj
3306,15428.0,First Owner,6.0,350.0,Royal Enfield
3307,27000.0,First Owner,6.0,110.0,Mahindra
3308,10000.0,First Owner,3.0,220.0,Bajaj
3310,7150.0,First Owner,5.0,200.0,Bajaj
3311,28081.0,Second Owner,6.0,220.0,Bajaj
3312,48000.0,First Owner,7.0,150.0,Yamaha
3313,12919.0,First Owner,5.0,150.0,Suzuki
3314,27411.0,First Owner,12.0,150.0,Yamaha
3315,10500.0,First Owner,5.0,220.0,Bajaj
3316,19750.0,First Owner,5.0,390.0,KTM
3317,7113.0,First Owner,3.0,160.0,Honda
3318,31000.0,Second Owner,4.0,150.0,Bajaj
3319,36849.0,First Owner,10.0,110.0,Honda
3320,36000.0,First Owner,8.0,250.0,Honda
3321,13223.0,First Owner,8.0,125.0,Bajaj
3322,29000.0,First Owner,7.0,350.0,Royal Enfield
3323,25000.0,First Owner,13.0,150.0,Bajaj
3325,58000.0,First Owner,8.0,150.0,Honda
3329,14407.0,First Owner,5.0,300.0,Mahindra
3330,14354.0,First Owner,3.0,350.0,Royal Enfield
3331,19365.0,First Owner,4.0,100.0,Hero
3333,6821.0,First Owner,2.0,160.0,TVS
3334,32800.0,First Owner,7.0,150.0,Bajaj
3335,11200.0,First Owner,3.0,150.0,Suzuki
3337,29235.0,Second Owner,6.0,500.0,Royal Enfield
3338,24990.0,First Owner,4.0,100.0,Hero
3339,22057.0,First Owner,5.0,125.0,Honda
3340,33160.0,First Owner,3.0,350.0,Royal Enfield
3341,13098.0,First Owner,6.0,220.0,Bajaj
3342,48000.0,First Owner,7.0,220.0,Bajaj
3344,28500.0,First Owner,5.0,180.0,TVS
3362,15820.0,First Owner,3.0,100.0,TVS
3363,20100.0,First Owner,10.0,100.0,Hero
3364,27000.0,First Owner,6.0,110.0,TVS
3365,52391.0,First Owner,15.0,125.0,Hero
3366,44030.0,Second Owner,15.0,125.0,Suzuki
3367,47000.0,Second Owner,8.0,125.0,Bajaj
3370,20821.0,Second Owner,4.0,400.0,Bajaj
3371,2985.0,First Owner,5.0,220.0,Bajaj
3372,12025.0,First Owner,3.0,160.0,Honda
3384,30633.0,Second Owner,10.0,220.0,Bajaj
3385,29550.0,First Owner,6.0,220.0,Bajaj
3386,7504.0,Second Owner,7.0,500.0,Royal Enfield
3387,53000.0,First Owner,9.0,350.0,Royal Enfield
3388,10838.0,First Owner,4.0,390.0,KTM
3397,29000.0,Second Owner,6.0,200.0,Bajaj
3398,403833.0,First Owner,15.0,125.0,Bajaj
3427,32000.0,First Owner,7.0,390.0,KTM
3428,30000.0,First Owner,5.0,300.0,Mahindra
3440,14289.0,First Owner,2.0,160.0,TVS
3441,4866.0,First Owner,4.0,390.0,KTM
3442,51848.0,First Owner,8.0,110.0,Honda
3443,7500.0,Second Owner,12.0,100.0,Hero
3444,14524.0,First Owner,10.0,180.0,Bajaj
3446,28395.0,First Owner,10.0,350.0,Royal Enfield
3447,5300.0,First Owner,5.0,200.0,Bajaj
3448,12642.0,First Owner,3.0,150.0,Bajaj
3449,61889.0,First Owner,7.0,100.0,Hero
3450,13192.0,First Owner,4.0,400.0,Bajaj
3451,5740.0,First Owner,6.0,500.0,Royal Enfield
3452,23511.0,First Owner,4.0,220.0,Bajaj
3453,14300.0,First Owner,3.0,250.0,Yamaha
3454,38214.0,First Owner,10.0,350.0,Royal Enfield
3455,40323.0,First Owner,7.0,150.0,Honda
3456,9650.0,First Owner,4.0,400.0,Bajaj
3457,33000.0,Second Owner,8.0,200.0,Bajaj
3458,24710.0,First Owner,11.0,150.0,Hero
3459,19500.0,First Owner,6.0,350.0,Royal Enfield
3461,62517.0,First Owner,13.0,100.0,Hero
3462,11514.0,First Owner,3.0,500.0,Royal Enfield
3464,19398.0,First Owner,7.0,500.0,Royal Enfield
3465,21500.0,First Owner,4.0,200.0,Bajaj
3466,80293.0,Second Owner,9.0,220.0,Bajaj
3467,6500.0,First Owner,4.0,150.0,Bajaj
3468,12400.0,First Owner,3.0,160.0,Bajaj
3469,51411.0,First Owner,11.0,150.0,Bajaj
3470,6000.0,Second Owner,4.0,300.0,Mahindra
3471,11000.0,First Owner,4.0,302.0,Benelli
3472,31500.0,First Owner,5.0,220.0,Bajaj
3473,24234.0,First Owner,7.0,160.0,TVS
3474,8300.0,First Owner,3.0,400.0,Bajaj
3480,52500.0,First Owner,6.0,200.0,Bajaj
3481,2200.0,First Owner,4.0,160.0,Honda
3482,216000.0,First Owner,8.0,150.0,Yamaha
3484,9200.0,First Owner,6.0,125.0,Bajaj
3485,24000.0,Second Owner,7.0,150.0,Honda
3486,18000.0,Second Owner,5.0,150.0,Suzuki
3495,32849.0,First Owner,18.0,110.0,TVS
3496,25000.0,First Owner,11.0,135.0,Bajaj
3497,10224.0,First Owner,5.0,100.0,Hero
3498,28435.0,First Owner,6.0,220.0,Bajaj
3499,10000.0,First Owner,5.0,100.0,Hero
3500,24533.0,First Owner,6.0,125.0,Honda
3501,25000.0,First Owner,6.0,200.0,Bajaj
3502,3800.0,First Owner,5.0,200.0,KTM
3503,8094.0,First Owner,6.0,150.0,Bajaj
3504,8000.0,First Owner,5.0,200.0,KTM
3505,8100.0,Second Owner,5.0,223.0,Hero
3506,26500.0,First Owner,6.0,125.0,Honda
3508,3000.0,First Owner,4.0,390.0,KTM
3509,4000.0,First Owner,4.0,200.0,TVS
3510,28100.0,First Owner,8.0,150.0,Bajaj
3511,8300.0,First Owner,5.0,350.0,Royal Enfield
3512,42000.0,First Owner,7.0,150.0,Yamaha
3513,21800.0,First Owner,5.0,390.0,KTM
3514,2000.0,First Owner,5.0,410.0,Royal Enfield
3515,32031.0,First Owner,11.0,100.0,TVS
3516,26000.0,First Owner,7.0,110.0,Honda
3517,5000.0,First Owner,5.0,110.0,Hero
3518,39023.0,First Owner,14.0,100.0,Bajaj
3519,4000.0,First Owner,5.0,500.0,Royal Enfield
3520,3450.0,First Owner,4.0,350.0,Royal Enfield
3521,7500.0,First Owner,5.0,220.0,Bajaj
3522,39000.0,First Owner,8.0,150.0,Yamaha
3523,40.0,First Owner,7.0,350.0,Royal Enfield
3524,21000.0,First Owner,7.0,125.0,Bajaj
3526,18000.0,First Owner,11.0,350.0,Royal Enfield
3529,14357.0,First Owner,6.0,200.0,KTM
3530,17000.0,First Owner,7.0,100.0,Bajaj
3531,3200.0,First Owner,4.0,100.0,Hero
3532,30000.0,First Owner,7.0,200.0,Bajaj
3533,18000.0,First Owner,4.0,350.0,Royal Enfield
3534,9700.0,First Owner,7.0,350.0,Royal Enfield
3535,13500.0,First Owner,4.0,110.0,Hero
3536,15200.0,First Owner,5.0,350.0,Royal Enfield
3537,25000.0,First Owner,6.0,125.0,Bajaj
